Name	Cusps	OPC	 
11692	0	6.5	
17419	0	5.75	
2408	1	10.0	
9808	1	8.5	
5304	1	10.25	
17318	1	23.5	
15603	1	13.5	
11193	1	20.5	
1838	1	19.25	
13488	0	9.5	
12969	0	9.5	
10270	0	5.5	
3470	1	10.0	
15801	0	9.5	
3009	0	7.0	
4705	0	9.25	
11890	1	9.25	
8870	0	9.5	
10571	1	13.75	
9257	1	10.5	
1267	0	9.25	
10555	1	20.625	
9780	1	11.5	
10254	1	8.5	
6112	1	10.5	
15825	0	10.0	
8656	1	11.0	
15627	1	16.25	
4923	1	33.625	
855	0	9.5	
8381	0	9.5	
15126	1	9.25	
7513	0	11.0	
15216	0	3.5	
7520	0	9.75	
7159	1	11.75	
10867	1	10.5	
11586	1	14.75	
11287	1	9.5	
4910	1	10.0	
8665	1	24.0	
15517	0	5.5	
6121	1	9.5	
1783	0	9.75	
10164	1	11.5	
6558	1	8.75	
1254	1	8.5	
10665	0	3.75	
9264	1	9.75	
5968	0	4.5	
1232	1	10.25	
10005	1	10.25	
6490	1	10.125	
9202	0	8.0	
14795	1	22.5	
6147	1	12.375	
14094	1	9.5	
10704	1	10.5	
4976	0	9.25	
10906	0	9.25	
764	1	10.5	
7091	0	9.5	
8603	0	9.5	
15377	0	8.75	
15476	0	9.0	
14997	1	15.0	
7546	0	9.75	
15746	1	9.5	
7575	1	9.5	
8630	1	8.5	
15047	1	11.75	
8249	1	13.25	
4945	1	18.75	
10434	1	15.375	
6174	1	10.5	
5893	1	21.875	
9231	1	9.25	
1678	0	9.75	
15944	1	10.5	
1201	0	8.25	
10335	1	17.875	
9648	1	10.25	
631	0	9.375	
11515	1	9.25	
18138	0	8.75	
1363	0	8.75	
15285	1	10.5	
9353	1	7.75	
15584	1	9.25	
14865	0	11.0	
6016	1	11.75	
18639	0	8.0	
11214	1	9.5	
9684	0	11.25	
4827	1	77.875	
14667	0	10.5	
8752	0	9.5	
7417	1	10.25	
14166	0	11.0	
8285	1	9.75	
4989	1	12.375	
7424	1	8.25	
66	1	9.5	
14256	1	9.5	
14557	0	9.5	
8761	1	8.75	
8318	0	8.5	
4814	1	8.5	
18509	0	10.0	
11124	1	10.75	
1687	1	9.375	
6025	0	8.75	
1729	0	9.5	
9360	1	9.5	
9719	1	13.5	
11625	1	11.625	
1350	1	10.375	
18208	0	10.5	
9306	1	20.0	
6594	1	9.5	
11045	1	20.875	
1336	0	5.0	
900	1	13.0	
18369	1	8.25	
11744	0	9.5	
1298	0	20.25	
103	0	8.5	
6043	1	13.5	
14337	0	9.75	
8707	1	10.25	
7195	0	9.25	
11946	0	8.25	
4872	1	12.625	
7442	1	10.5	
14436	1	9.5	
7471	1	9.5	
14706	1	8.5	
10096	0	6.5	
7008	0	10.25	
4841	1	11.5	
10797	1	12.0	
14007	0	9.75	
8734	1	8.25	
10995	1	8.75	
6409	1	18.5	
18059	0	12.25	
11474	1	20.125	
11375	0	9.5	
1305	0	9.5	
18758	0	9.75	
14904	1	19.25	
9335	0	8.5	
5839	1	11.75	
16544	1	8.5	
972	1	12.75	
6763	0	8.0	
9588	0	9.0	
171	1	28.125	
2826	0	10.5	
9426	1	13.375	
2988	0	9.25	
18902	1	10.25	
13834	1	12.25	
1416	1	20.625	
16245	0	6.5	
8189	1	29.0	
13636	0	9.75	
18700	1	11.25	
7362	1	11.5	
18001	1	11.75	
8027	1	41.75	
13137	0	9.25	
17597	0	9.25	
16876	1	9.5	
12	1	8.5	
7686	0	10.25	
18331	1	17.5	
8014	1	11.0	
13207	1	9.5	
13506	0	9.25	
18430	1	10.5	
7351	0	8.5	
7728	1	8.5	
17296	1	11.75	
1425	1	8.75	
16175	1	22.25	
6287	1	29.5	
9415	0	9.0	
6750	1	20.25	
2815	1	9.5	
16674	1	9.25	
6329	0	10.0	
6736	0	9.5	
580	1	8.5	
1194	1	9.5	
12784	0	10.0	
2873	0	9.0	
16014	1	8.25	
1443	1	17.25	
16715	0	9.75	
643	0	8.5	
9473	1	8.375	
12085	1	9.25	
6698	1	17.5	
13366	1	8.5	
18250	1	9.5	
7337	0	8.0	
16917	1	22.25	
7299	0	9.5	
8072	1	10.0	
18551	1	22.0	
12986	1	9.5	
13467	0	9.0	
869	0	9.5	
8041	0	9.25	
18661	0	9.375	
13757	0	9.5	
3996	1	12.5	
8438	1	22.0	
8596	0	10.0	
13056	0	7.25	
18160	1	12.75	
7304	0	9.5	
9440	0	9.75	
1009	1	9.375	
1470	1	10.5	
9039	0	9.5	
9197	1	11.75	
16324	1	10.5	
6705	1	25.5	
13955	0	9.75	
18863	0	9.5	
2840	1	36.25	
2922	0	8.5	
13294	1	9.375	
6667	1	17.25	
17504	1	14.25	
17205	1	11.0	
1512	0	9.5	
12874	1	11.25	
13595	1	9.5	
9522	1	10.5	
7266	1	9.375	
12676	1	11.5	
716	0	8.5	
12177	1	15.0	
8123	1	11.75	
12247	0	8.0	
8110	1	8.25	
7782	1	23.5	
17836	1	9.25	
8569	1	13.625	
3969	0	9.5	
7255	1	8.5	
18991	0	8.375	
12546	1	13.0	
18793	1	11.5	
1158	0	9.0	
9511	0	4.0	
9168	1	8.75	
6383	1	22.5	
17135	1	8.25	
1521	1	8.75	
17634	1	18.75	
2911	0	8.75	
6654	1	10.0	
17054	1	12.0	
2977	1	8.5	
1090	1	8.5	
6632	1	9.75	
9577	0	9.5	
17755	0	17.5	
1547	0	9.5	
17957	0	5.75	
827	0	7.0	
7233	0	9.0	
12326	0	9.5	
12427	1	9.5	
8176	1	9.5	
3892	1	11.75	
16087	1	17.0	
12717	1	9.0	
8145	1	10.5	
7200	1	13.75	
12016	0	9.5	
16786	1	9.5	
8492	0	10.25	
7679	1	10.5	
17465	0	5.5	
16984	1	22.5	
1574	0	8.75	
9544	1	11.25	
2944	0	9.5	
12915	0	9.5	
6601	1	10.25	
6278	0	9.5	
17364	1	9.75	
9093	0	6.25	
4189	1	9.5	
17050	1	10.25	
3352	0	17.75	
17751	1	14.0	
3685	1	8.75	
4027	1	21.75	
5588	1	9.5	
12322	1	9.5	
10639	0	9.25	
6816	0	10.0	
572	1	9.5	
17953	1	9.0	
2753	1	9.75	
10138	0	9.0	
12423	0	9.0	
2284	1	9.25	
5426	1	8.5	
10208	1	11.25	
12713	1	9.25	
5415	1	9.5	
15879	0	8.5	
16083	0	10.0	
14598	0	10.5	
14299	0	9.5	
6825	1	12.5	
16782	1	12.0	
2760	1	11.625	
2319	1	17.5	
12012	2	30.25	
10509	1	14.625	
4014	0	3.75	
17461	1	12.0	
16980	0	8.25	
17360	1	14.875	
3361	1	11.0	
3718	0	8.75	
12911	0	8.5	
3307	1	9.5	
17500	1	7.25	
13290	1	9.5	
12870	0	9.0	
4072	1	19.25	
13591	0	6.5	
7995	1	9.5	
17201	1	9.5	
6843	1	9.5	
15918	0	8.5	
183	1	11.625	
2706	0	9.5	
10369	1	14.5	
12672	0	9.0	
980	1	11.5	
240	0	10.0	
12173	1	12.0	
10468	1	21.5	
11989	1	12.0	
5473	1	10.75	
5039	1	16.5	
17832	1	12.0	
12243	1	10.75	
10758	1	10.5	
5440	0	8.5	
10059	0	6.5	
18995	0	8.0	
12542	1	8.5	
6870	1	9.375	
5197	1	16.25	
2735	1	17.25	
17131	0	9.25	
4438	1	8.5	
18797	0	9.75	
4041	1	10.5	
469	0	7.25	
7808	0	8.0	
18096	1	10.25	
4596	1	11.5	
3334	0	9.5	
17630	0	8.25	
3256	1	9.25	
16010	1	11.125	
12780	0	8.0	
315	1	12.5	
4123	1	10.0	
12081	0	11.0	
3781	1	22.25	
16711	0	8.5	
2657	1	8.25	
16913	1	7.5	
6912	1	13.5	
11679	1	9.0	
13362	1	9.5	
18254	0	8.25	
5522	0	9.5	
2380	1	8.5	
18555	1	9.75	
12982	0	8.25	
13463	1	8.875	
11178	1	10.5	
14839	1	12.25	
5168	1	12.0	
5511	1	11.0	
18665	1	10.5	
13753	1	10.5	
11248	1	29.0	
11549	1	12.25	
13052	0	9.5	
18164	1	27.75	
2664	0	9.0	
6921	0	8.5	
16421	1	10.375	
4569	1	44.625	
4110	0	8.75	
13951	1	10.25	
18867	1	10.25	
7959	0	8.5	
3265	0	9.375	
427	0	9.0	
16540	1	11.25	
3203	0	9.5	
16241	0	11.0	
7891	1	12.25	
18906	1	8.5	
4176	1	9.25	
13830	0	9.75	
13632	1	10.0	
11329	1	12.25	
18704	1	19.5	
2602	1	11.5	
14958	0	9.5	
6947	0	8.0	
5577	0	9.0	
18005	1	10.25	
11428	0	10.0	
13133	1	10.375	
5544	0	9.75	
18335	1	11.5	
11718	0	10.5	
13203	0	9.0	
17593	0	5.5	
15088	1	23.25	
16872	1	8.375	
2631	0	9.5	
5093	1	9.5	
15789	1	28.0	
6974	1	17.75	
17292	0	11.0	
13502	1	8.5	
11019	1	10.5	
18434	1	11.5	
2248	0	5.5	
4145	1	8.25	
16171	0	9.5	
16670	1	21.5	
3230	0	9.0	
4492	0	8.5	
3649	0	9.5	
11041	0	10.0	
8923	0	10.0	
4656	0	9.5	
796	1	10.25	
4381	1	8.25	
3523	1	11.875	
11740	0	9.375	
455	1	8.25	
11942	1	10.5	
14333	0	9.75	
16628	1	10.5	
5257	1	9.5	
16129	1	8.5	
14432	1	10.5	
5780	0	9.25	
2122	0	5.0	
10092	1	8.5	
2111	0	9.25	
2568	1	11.0	
16219	0	9.5	
14702	1	9.25	
14003	0	3.75	
16518	1	16.25	
9968	1	16.25	
5264	1	51.25	
1958	0	5.5	
12288	0	9.25	
10793	1	8.75	
10991	1	13.0	
3510	1	10.0	
11470	1	15.0	
3169	1	14.0	
14900	1	9.5	
4665	0	9.0	
11371	1	10.5	
8910	1	15.5	
15281	0	9.25	
4603	0	9.25	
367	1	10.5	
8976	0	8.5	
11511	0	9.5	
11210	0	9.5	
3576	0	3.75	
15580	1	15.75	
14861	0	9.0	
16378	1	11.75	
14663	1	20.0	
5202	1	17.75	
13909	1	9.25	
1890	1	20.75	
2177	1	25.75	
17998	1	8.5	
14162	1	9.25	
16479	0	9.5	
9893	0	4.25	
14252	0	8.5	
16749	1	21.375	
11823	0	9.5	
2144	1	22.5	
5648	1	8.375	
16048	1	13.875	
14553	1	8.0	
2493	0	9.125	
5231	0	10.25	
11120	1	18.75	
3545	1	18.25	
8945	1	25.5	
4249	1	18.0	
11621	0	9.5	
3092	1	10.25	
4630	0	6.0	
14791	0	3.25	
4752	1	10.5	
3589	0	8.375	
8827	0	9.25	
10001	1	8.5	
10700	1	8.5	
3427	1	10.5	
8989	1	8.5	
4285	1	23.5	
14090	1	10.25	
5353	0	9.25	
17668	1	9.0	
15373	0	9.5	
232	0	9.5	
10902	0	8.5	
2188	0	9.5	
2026	1	10.5	
5684	1	15.0	
15472	1	13.25	
17169	0	4.75	
14993	0	9.75	
15742	1	13.5	
17259	1	11.5	
2015	1	13.875	
12828	1	9.875	
5719	1	18.75	
5360	1	9.5	
17558	0	8.0	
15043	1	15.125	
10430	1	8.75	
3414	1	10.5	
8814	1	8.25	
4318	0	18.0	
10331	0	8.25	
4761	1	17.0	
15940	1	10.375	
10551	1	11.5	
8872	0	9.5	
4707	1	9.5	
15821	0	9.5	
3472	1	10.5	
10250	0	10.0	
12949	0	7.5	
5306	1	12.25	
15623	1	15.5	
17338	1	10.25	
17439	1	11.5	
15122	1	12.0	
2073	0	9.25	
1994	0	9.25	
500	1	16.75	
2040	1	16.25	
10863	1	17.25	
11582	1	8.5	
13099	1	16.75	
17709	1	41.875	
15212	1	9.5	
9997	1	10.5	
2439	1	8.5	
9839	0	9.25	
5335	0	3.25	
2597	1	9.0	
15513	1	9.5	
17008	1	10.75	
1809	0	9.0	
13798	0	9.5	
11283	0	9.75	
329	0	9.5	
3441	0	9.5	
10160	1	24.5	
3038	0	9.25	
4734	1	25.625	
3196	0	10.0	
10661	0	9.625	
8841	0	10.0	
9266	0	9.5	
1256	1	9.5	
10645	1	8.5	
18888	0	9.125	
10144	1	16.75	
916	1	13.625	
6123	1	12.5	
115	1	8.5	
8667	1	13.0	
15537	0	9.25	
4912	1	11.5	
10847	1	10.5	
15236	1	8.0	
7522	0	10.0	
15106	1	10.5	
7511	0	10.25	
7168	1	7.5	
11696	0	9.0	
8383	1	8.5	
11197	0	9.0	
4921	0	9.25	
8654	1	42.25	
15607	1	22.25	
15805	0	9.5	
6110	1	9.5	
9782	1	9.5	
10274	1	10.5	
6569	1	10.375	
11894	1	10.5	
1265	0	9.0	
10575	1	10.25	
9255	0	9.5	
5959	1	24.5	
1203	1	10.5	
10315	0	9.75	
627	0	9.5	
9233	1	12.5	
14485	1	8.25	
15964	0	3.25	
6176	0	9.5	
14384	1	12.625	
5891	0	10.25	
10414	1	11.75	
4947	1	10.5	
8632	0	9.5	
15067	1	10.25	
15766	1	10.5	
7577	1	7.5	
15456	1	14.5	
7544	1	10.0	
15357	1	23.75	
10926	1	9.5	
8278	0	10.0	
4974	1	10.5	
7093	0	9.25	
10724	1	9.5	
6145	1	14.75	
9200	1	10.5	
1649	0	9.25	
1230	0	9.5	
6492	1	8.25	
10025	1	8.0	
9679	0	9.5	
11605	0	9.25	
18228	1	43.25	
1352	1	11.75	
15195	1	10.25	
6189	0	9.75	
9362	0	9.25	
1685	1	10.5	
15694	0	9.5	
6027	1	17.5	
18529	1	9.25	
11104	1	11.375	
772	1	9.25	
4816	1	10.0	
14577	1	30.5	
8763	0	9.25	
15896	1	9.375	
7588	0	9.5	
7426	1	16.5	
14276	0	10.25	
11807	1	17.75	
8287	1	8.25	
7415	0	9.75	
14146	1	11.0	
14647	1	8.5	
8750	1	9.5	
8329	1	9.5	
4825	1	10.5	
18619	1	9.5	
11234	1	8.75	
9686	0	8.0	
298	0	8.5	
6014	1	10.5	
14845	1	11.875	
1718	1	19.5	
958	0	8.75	
9351	1	11.25	
9728	0	9.75	
11535	1	11.25	
1361	1	14.0	
18118	0	8.25	
14924	0	9.5	
9337	0	9.5	
11355	1	9.5	
18778	1	12.0	
1307	1	26.5	
11454	0	3.5	
9299	1	9.5	
5995	0	9.5	
6072	0	9.5	
14027	1	10.5	
8736	0	9.375	
383	1	16.0	
4843	0	6.25	
843	1	9.0	
7473	1	10.5	
8698	1	9.0	
14726	0	8.5	
7440	0	10.5	
14416	1	10.5	
10386	0	10.5	
7039	1	29.25	
7197	1	10.5	
4870	0	13.0	
11966	1	33.5	
10487	0	9.25	
14317	1	11.625	
8705	1	8.25	
669	1	8.5	
6041	1	9.5	
6438	1	10.5	
18349	1	10.5	
11764	1	16.125	
11065	1	8.5	
6596	1	10.5	
1334	1	11.75	
9304	1	12.375	
5808	1	9.25	
16654	1	8.5	
1589	1	9.5	
6752	1	8.0	
2817	1	11.75	
9417	0	9.0	
1427	0	4.0	
6285	0	5.5	
16155	1	8.25	
831	0	10.5	
18410	1	8.5	
7353	1	15.25	
8016	1	7.5	
18311	1	12.0	
13227	0	9.25	
16856	0	9.5	
7684	0	9.5	
17687	1	9.75	
8025	1	10.5	
18021	0	11.25	
13117	0	6.5	
13616	1	9.5	
18720	0	9.5	
7360	0	9.5	
7719	1	34.75	
1414	1	13.0	
16265	1	9.25	
86	1	12.5	
9424	1	8.75	
18922	1	12.75	
13814	0	9.5	
6761	1	12.75	
2824	1	14.125	
16564	0	9.25	
17885	0	9.5	
6318	0	8.25	
13975	1	14.875	
6707	0	9.5	
12494	0	7.25	
18843	0	9.5	
2842	1	10.5	
9195	0	9.25	
16304	1	10.5	
1472	0	9.25	
16405	1	8.5	
9442	1	21.25	
12395	1	9.75	
13076	0	9.75	
18140	0	9.25	
7306	0	9.25	
8594	0	9.5	
3994	1	13.125	
700	1	9.5	
18641	0	7.5	
8043	1	10.5	
13777	1	9.5	
18571	1	8.5	
8070	1	10.5	
13447	1	10.375	
8409	0	8.0	
16937	0	8.0	
3809	0	9.25	
13346	1	12.5	
18270	1	10.25	
7335	0	9.75	
9471	0	9.75	
1038	0	9.0	
1441	1	10.5	
16735	0	4.5	
129	1	16.75	
9008	0	9.75	
16034	1	11.75	
6734	1	9.5	
1196	1	17.5	
2871	1	18.25	
2913	1	11.75	
13184	1	10.5	
596	0	2.75	
6656	1	30.25	
17614	1	13.0	
655	1	8.5	
17115	1	11.875	
6381	0	9.5	
1523	0	9.5	
13685	0	25.75	
9513	1	9.25	
7257	0	8.25	
13887	0	9.0	
12566	0	9.5	
7780	1	17.75	
17816	1	12.5	
12267	0	8.0	
8112	0	9.25	
12157	1	8.5	
8121	1	14.0	
8558	1	10.375	
3958	1	10.25	
7264	1	17.875	
12656	0	9.5	
1169	1	11.875	
12854	1	12.0	
18483	1	18.5	
9520	1	12.0	
9159	0	7.0	
17225	0	9.5	
1510	0	10.25	
17524	0	9.375	
2920	1	11.5	
18382	0	9.5	
6665	0	3.75	
964	1	10.5	
17344	0	9.5	
9091	1	8.5	
2946	0	11.5	
167	0	9.75	
6603	0	10.0	
12935	1	27.5	
9546	0	9.5	
17445	0	20.875	
1576	0	9.5	
8490	1	12.5	
7202	0	4.25	
12036	0	9.5	
12737	1	10.25	
8147	1	9.5	
3890	0	9.5	
16397	1	11.75	
12407	0	4.75	
8174	1	18.0	
7231	1	9.0	
12306	1	10.75	
16496	1	16.5	
17977	0	11.375	
7648	0	9.5	
17775	1	10.5	
1545	0	12.0	
9575	1	8.5	
2975	1	37.5	
1092	1	16.75	
6630	0	10.5	
6249	1	12.125	
17074	1	9.375	
7523	1	8.0	
15226	0	9.5	
10857	1	11.75	
856	1	10.25	
396	1	8.5	
4913	0	9.5	
8666	0	9.5	
15527	0	7.25	
6122	0	8.0	
1780	1	10.25	
18898	0	9.75	
10154	0	5.5	
1257	1	18.5	
10655	1	10.75	
9267	1	35.25	
5958	1	12.75	
9254	1	25.0	
11884	1	15.375	
1264	1	14.0	
10565	0	11.5	
10264	0	9.875	
6568	1	9.5	
9783	0	9.75	
15815	0	8.75	
6111	1	13.5	
8655	0	9.25	
15617	1	15.0	
11187	0	9.75	
4920	1	8.5	
11686	1	9.25	
8382	0	10.0	
7169	1	10.25	
7510	1	10.5	
15116	0	5.5	
7576	1	9.5	
15776	1	14.75	
8633	0	9.5	
15077	0	6.25	
767	1	28.5	
4946	1	11.0	
10404	0	9.5	
5890	1	8.25	
6177	1	11.25	
14394	0	9.5	
14495	1	10.0	
15974	0	4.25	
9232	1	12.25	
1202	1	23.5	
10305	1	8.5	
9678	1	9.5	
1231	0	9.75	
6493	0	9.75	
10035	0	9.75	
1648	0	9.5	
9201	1	10.0	
6144	1	10.5	
10734	0	9.25	
7092	1	8.5	
10936	0	9.5	
4975	1	8.75	
8279	1	12.5	
8600	0	10.75	
15347	1	9.25	
7545	0	8.5	
15446	1	11.5	
11817	0	10.0	
14266	0	2.75	
7427	0	8.5	
7589	1	10.75	
14567	1	8.25	
8762	0	9.5	
15886	0	9.375	
4817	1	8.5	
18539	0	7.5	
11114	1	8.5	
1684	1	8.5	
15684	0	8.75	
6026	0	9.75	
9363	0	9.5	
15185	0	9.5	
6188	1	9.25	
11615	1	8.75	
1353	1	9.75	
18238	1	12.75	
632	0	9.0	
11525	0	9.5	
18108	1	9.25	
1360	1	8.25	
9729	0	9.75	
9350	1	12.0	
1719	0	4.5	
6015	0	10.25	
14855	1	8.75	
9687	0	9.75	
18609	1	10.25	
11224	0	9.25	
4824	1	10.25	
8328	1	27.25	
818	0	7.25	
14657	0	9.5	
8751	1	16.0	
14156	1	7.75	
7414	0	9.0	
8286	1	9.5	
8699	0	9.5	
14736	1	15.5	
7472	0	9.5	
4842	1	7.75	
14037	1	20.0	
8737	1	10.5	
6073	1	10.0	
100	1	15.5	
5994	0	5.5	
9298	0	8.0	
18069	0	9.75	
903	1	22.75	
11444	1	14.25	
11345	0	9.5	
1306	1	11.75	
18768	0	9.75	
14934	1	11.5	
5809	0	7.0	
9305	0	13.25	
11075	1	8.25	
6597	1	10.5	
18458	1	10.0	
1335	0	5.5	
18359	1	10.25	
6439	0	8.25	
11774	1	8.5	
6040	1	21.5	
14307	1	11.5	
8704	1	18.375	
4871	1	14.5	
11976	1	22.5	
10497	0	9.25	
7196	1	12.375	
7038	1	12.75	
10396	1	9.5	
729	1	11.75	
14406	1	9.5	
7441	0	10.5	
7685	1	34.25	
16846	1	9.25	
8017	1	10.5	
18301	1	9.5	
13237	0	10.0	
7352	0	9.5	
13536	0	10.5	
18400	0	9.0	
1426	1	7.25	
6284	0	10.0	
16145	0	9.25	
9416	0	9.5	
2816	0	9.5	
172	1	12.75	
6753	0	9.75	
16644	1	8.5	
1588	0	9.0	
971	0	4.0	
16574	1	10.5	
17895	1	9.5	
6319	0	9.0	
2825	1	9.0	
6760	1	9.5	
18932	1	9.25	
13804	0	9.25	
9425	0	9.25	
1415	1	21.5	
16275	0	9.25	
17196	0	6.5	
7718	0	8.5	
7361	0	9.5	
13606	1	25.0	
18730	0	9.75	
92	1	9.5	
8024	0	10.0	
18031	0	9.5	
13107	1	18.25	
498	1	23.375	
17697	0	9.5	
18651	0	7.25	
8042	1	9.5	
13767	1	23.25	
3995	1	19.75	
8595	0	9.25	
7307	0	7.25	
13066	0	9.5	
18150	1	10.5	
12385	1	15.25	
9443	1	16.375	
640	1	19.75	
1473	0	9.75	
16415	1	16.0	
16314	0	8.25	
2843	1	38.25	
13965	1	16.5	
583	0	9.375	
6706	1	10.5	
18853	0	10.25	
12484	1	9.25	
2870	1	13.25	
6735	1	34.25	
1197	1	8.75	
16024	0	9.25	
9009	1	10.25	
1440	1	7.75	
16725	1	19.0	
1039	1	24.0	
9470	0	9.5	
7334	1	10.5	
13356	1	8.5	
18260	2	36.25	
16927	0	9.5	
3808	1	9.0	
8408	1	10.75	
18561	1	7.25	
8071	1	10.125	
13457	1	12.0	
12277	1	14.125	
8113	0	8.0	
715	0	6.5	
7781	1	8.5	
13897	0	9.25	
12576	0	9.25	
7256	0	8.375	
9512	0	9.75	
13695	1	14.375	
17105	0	10.0	
6380	0	9.0	
1522	1	18.25	
17604	0	9.375	
13194	0	9.5	
6657	0	9.5	
18392	1	10.5	
6664	1	10.375	
2921	0	9.5	
17534	0	10.5	
1511	1	10.25	
9158	1	9.5	
9521	0	9.25	
1168	1	9.25	
18493	1	12.75	
12844	0	8.25	
12646	1	11.0	
7265	1	10.5	
3959	0	8.75	
8559	1	10.5	
12147	2	32.25	
8120	0	10.0	
3891	1	8.25	
12727	1	15.75	
8146	1	10.5	
12026	1	8.25	
7203	1	12.25	
824	0	10.0	
8491	1	10.5	
17455	0	10.25	
1577	1	11.5	
9547	1	10.25	
6602	1	9.5	
12925	1	9.5	
2947	1	9.5	
9090	1	11.5	
17354	1	10.75	
6248	0	9.0	
17064	1	10.5	
1093	0	11.5	
6631	1	10.0	
2974	0	7.5	
9574	0	9.25	
17765	1	12.125	
1544	0	9.5	
7649	1	12.0	
16486	0	8.5	
17967	1	9.75	
12316	1	10.5	
7230	0	9.25	
12417	1	13.75	
8175	1	13.875	
16387	1	11.0	
2285	1	14.5	
5427	1	12.375	
10128	0	8.0	
12433	0	6.25	
2752	1	8.5	
6817	1	9.5	
17943	0	9.0	
12332	1	10.875	
10629	1	10.375	
5589	0	9.5	
3684	0	9.75	
4026	1	17.25	
17741	1	14.0	
432	1	9.5	
17040	1	13.25	
3353	0	8.5	
4188	1	8.5	
3719	0	9.25	
12901	1	11.75	
17370	0	9.25	
3360	1	10.25	
17471	1	19.5	
16990	1	12.5	
4015	1	10.5	
12002	0	9.5	
10519	0	9.5	
2318	0	9.5	
2761	0	9.5	
6824	1	19.75	
14289	0	10.0	
16792	0	9.5	
15869	1	10.5	
16093	1	24.0	
14588	0	9.5	
5414	1	8.25	
10218	0	9.375	
12703	0	11.5	
5472	0	9.5	
12163	1	10.5	
10478	0	9.5	
11999	1	9.25	
10379	0	11.5	
12662	1	9.5	
2707	1	9.5	
6842	0	9.25	
15908	1	13.75	
17211	0	9.25	
300	0	8.5	
7994	1	7.5	
12860	0	10.5	
4073	1	10.5	
13581	1	9.5	
13280	1	10.25	
3306	0	8.0	
17510	1	10.5	
4597	0	9.0	
3335	0	9.5	
17620	1	9.5	
18086	1	16.0	
7809	0	9.0	
18787	0	9.5	
4040	1	32.75	
17121	1	11.5	
4439	1	8.25	
5196	0	17.75	
2734	1	16.375	
6871	1	8.75	
10049	2	28.0	
12552	1	24.0	
18985	0	9.0	
5441	0	8.5	
12253	1	13.0	
10748	1	9.5	
529	0	10.5	
17822	1	10.375	
5038	0	9.0	
12992	2	21.75	
18545	0	8.5	
255	0	4.25	
13473	0	3.75	
11168	1	24.0	
5523	1	11.75	
2381	0	9.75	
11669	1	24.5	
995	0	8.0	
13372	1	8.5	
18244	1	13.75	
16903	1	10.5	
6913	1	12.0	
196	1	12.75	
2656	1	16.25	
16701	0	9.5	
4122	1	10.0	
12091	0	9.375	
3780	1	10.5	
12790	0	9.0	
16000	1	17.0	
3264	1	10.5	
16330	1	10.5	
7958	1	7.75	
13941	0	8.5	
18877	1	28.625	
4111	1	10.5	
16431	1	10.5	
4568	0	6.5	
6920	0	9.5	
2665	1	11.25	
11559	1	8.5	
13042	1	9.5	
18174	2	37.0	
18675	1	9.0	
13743	1	11.0	
11258	1	10.25	
5510	0	9.25	
5169	1	10.25	
14829	0	6.0	
18015	1	8.25	
11438	1	10.5	
13123	1	11.0	
5576	1	9.25	
14948	1	10.5	
6946	0	9.5	
567	1	13.25	
2603	1	10.5	
13622	1	10.5	
11339	1	12.5	
18714	1	13.0	
18916	0	9.5	
4177	0	9.75	
13820	0	6.0	
7890	0	9.5	
16251	1	10.5	
16550	1	13.5	
3202	1	11.0	
3648	1	8.5	
16660	1	10.5	
3231	1	19.5	
4493	0	9.25	
16161	1	10.5	
4144	0	9.75	
2249	1	19.0	
13512	1	10.25	
11009	0	9.5	
18424	1	12.5	
6975	0	9.5	
15799	1	12.125	
17282	0	7.5	
2630	0	9.5	
5092	1	10.5	
17583	1	8.375	
15098	1	22.75	
16862	0	10.5	
18325	0	10.0	
11708	1	9.0	
13213	0	9.125	
5545	1	9.5	
5781	1	12.875	
2123	1	22.5	
515	1	31.0	
16139	0	9.75	
14422	0	9.25	
5256	0	9.5	
14323	0	8.75	
16638	1	10.5	
11952	0	8.875	
4380	1	11.75	
3522	0	9.0	
11750	0	9.75	
4657	0	9.75	
11051	1	8.5	
8922	1	9.5	
11361	0	9.0	
8911	0	9.5	
14910	0	10.0	
4664	1	10.5	
3168	1	16.0	
10981	1	14.0	
3511	0	8.75	
11460	1	23.25	
12298	0	7.25	
1959	1	9.5	
10783	1	9.75	
5265	0	9.25	
9969	0	9.5	
14013	0	9.5	
16508	1	10.5	
16209	0	8.75	
14712	1	10.25	
2569	1	45.75	
2110	1	19.75	
10082	1	10.75	
12599	1	24.0	
13878	1	10.75	
17988	1	10.5	
14172	1	9.75	
16469	0	9.5	
2176	1	10.5	
1891	1	9.125	
13919	0	9.0	
5203	1	28.0	
16368	0	9.5	
14673	0	9.5	
227	1	11.25	
15590	0	9.25	
14871	1	30.5	
11200	1	9.375	
3577	1	10.5	
8977	0	10.0	
11501	1	15.375	
15291	1	21.5	
4602	1	8.5	
3093	0	6.25	
4631	0	8.0	
4248	1	18.0	
8944	1	9.5	
11631	0	9.5	
11130	1	15.0	
3544	1	21.5	
2492	1	8.5	
5230	1	10.75	
16058	1	14.25	
14543	1	9.0	
5649	1	8.5	
2145	0	8.5	
11833	0	9.75	
14242	0	9.375	
16759	1	9.5	
9892	0	9.25	
15462	1	10.75	
17179	1	12.0	
14983	0	8.0	
2027	1	10.5	
5685	1	21.25	
2189	0	10.25	
10912	1	31.0	
17678	0	9.5	
5352	0	9.5	
14080	1	13.75	
10710	1	14.5	
3426	0	9.25	
4284	0	10.5	
8988	1	22.75	
3588	1	9.5	
